date,open,close,high,low,amount,instrument_key,instrument_name,ma20,ma25,ma60,ma120,ma200
2007-05-16,3890.81,3986.04,3987.41,3845.23,131719774.0,sse,上证指数,3771.4450000000006,3696.4036000000006,3278.8894999999998,2858.782833333333,2397.7301
2007-05-17,4002.49,4048.29,4064.28,3983.0,139277988.0,sse,上证指数,3797.308,3725.5696000000003,3300.732166666667,2876.987166666667,2409.5571
2007-05-18,4041.39,4030.26,4052.1,3999.17,130756274.0,sse,上证指数,3822.9075,3753.8363999999997,3322.3966666666665,2894.837333333334,2421.28715
2007-05-21,3902.35,4072.23,4083.42,3892.98,156171062.0,sse,上证指数,3846.697,3780.7676,3343.481,2912.7480833333334,2433.4225
2007-05-22,4091.14,4110.38,4136.63,4086.83,173562090.0,sse,上证指数,3871.6225,3807.4112,3364.7895,2930.821666666667,2445.6987999999997
2007-05-23,4125.43,4173.71,4175.44,4093.92,161399478.0,sse,上证指数,3899.6879999999996,3834.5508,3385.9331666666667,2949.171,2458.2407000000003
2007-05-24,4188.68,4151.13,4208.39,4089.39,180984388.0,sse,上证指数,3934.7935000000007,3859.3548000000005,3405.235166666667,2966.9530833333333,2470.66665
2007-05-25,4133.19,4179.78,4190.47,4111.26,154192860.0,sse,上证指数,3964.5724999999998,3885.8152,3424.923666666667,2984.805,2483.13825
2007-05-28,4221.58,4272.11,4283.93,4215.24,178615174.0,sse,上证指数,3992.6335,3912.842,3445.4488333333334,3003.3945833333332,2496.0655500000003
2007-05-29,4288.98,4334.92,4335.96,4262.02,172097642.0,sse,上证指数,4023.353,3941.764,3471.5009999999997,3022.3325833333333,2509.3642999999997
2007-05-30,4087.41,4053.09,4275.24,4015.51,185596729.0,sse,上证指数,4038.8095000000003,3959.3916,3491.0346666666665,3039.01825,2521.3196000000003
2007-05-31,4006.28,4109.65,4178.11,3858.04,173115312.0,sse,上证指数,4055.139,3985.8168,3512.9089999999997,3056.2046666666665,2533.8042
2007-06-01,4120.63,4000.74,4181.28,3966.98,160934985.0,sse,上证指数,4067.1825,4002.4783999999995,3532.3958333333335,3072.5548333333336,2545.80485
2007-06-04,3981.82,3670.4,3987.27,3659.09,114859357.0,sse,上证指数,4058.639,4000.8587999999995,3547.1473333333333,3086.024083333333,2556.1525
2007-06-05,3564.43,3767.1,3768.56,3404.15,157137959.0,sse,上证指数,4049.4934999999996,4002.7216,3562.596,3099.9225,2566.9827
2007-06-06,3781.38,3776.32,3821.7,3682.79,145873852.0,sse,上证指数,4037.655,4004.0160000000005,3577.2581666666665,3113.8747500000004,2578.0135499999997
2007-06-07,3787.7,3890.8,3891.4,3779.5,142366475.0,sse,上证指数,4029.71,4008.3256,3593.3046666666664,3128.2843333333335,2589.73035
2007-06-08,3900.03,3913.14,3935.79,3852.04,135877192.0,sse,上证指数,4024.2829999999994,4014.4563999999996,3609.5584999999996,3142.783166666667,2601.39315
2007-06-11,3942.0,3995.68,4000.42,3930.74,133842739.0,sse,上证指数,4021.7475,4020.6328000000003,3626.904666666667,3158.108833333333,2613.4787
2007-06-12,4011.68,4072.14,4073.18,3910.0,149472398.0,sse,上证指数,4030.3955,4025.518,3645.3605000000002,3174.0704166666665,2625.8091
2007-06-13,4110.74,4176.48,4193.45,4102.04,166948499.0,sse,上证指数,4039.9174999999996,4032.0535999999997,3666.529666666667,3191.427416666667,2638.66185
2007-06-14,4162.21,4115.21,4179.73,4085.78,138385604.0,sse,上证指数,4043.2635,4034.6740000000004,3685.9215,3207.55,2651.3842
2007-06-15,4085.66,4132.87,4152.54,4067.36,108665532.0,sse,上证指数,4048.3940000000002,4039.1216,3705.961333333333,3223.4993333333337,2664.07025
2007-06-18,4195.39,4253.35,4267.74,4193.31,128977748.0,sse,上证指数,4057.45,4047.4,3726.6098333333334,3240.4150833333333,2677.25495
2007-06-19,4247.75,4269.52,4280.85,4209.58,124581814.0,sse,上证指数,4065.407,4062.2136,3747.2318333333333,3257.2518333333337,2690.5859
2007-06-20,4269.46,4181.32,4312.0,4164.27,135212775.0,sse,上证指数,4065.7875,4070.0247999999997,3765.9641666666666,3273.146916666666,2703.5024
2007-06-21,4170.89,4230.82,4256.54,4147.05,112919856.0,sse,上证指数,4069.7719999999995,4077.3259999999996,3785.2906666666668,3288.966833333333,2716.6507499999993
2007-06-22,4230.97,4091.45,4249.43,4024.49,119692037.0,sse,上证指数,4065.3555,4079.7736000000004,3802.243333333333,3303.36075,2729.0412
